# Undirected graph (each unordered pair of nodes is saved once): alpha3.200000000000001.txt
# Nodes: 100000 Edges: 88071
# NodeId	NodeId
549	62177
549	67380
549	69370
549	74356
549	79435
550	75592
551	16426
551	26470
552	66358
553	24301
553	42235
554	84645
555	3999
555	6928
556	67893
557	42692
558	50065
558	61719
559	28503
560	32051
560	40734
560	66104
561	96423
562	79170
563	82885
564	16715
565	14950
565	32330
566	53714
566	68355
567	22514
568	76153
569	3493
570	3355
570	71936
571	99756
572	12197
572	15849
573	59450
573	87541
574	35156
574	61531
575	31927
576	68299
576	83294
577	28272
577	42611
578	58819
579	74147
580	47353
581	1615
581	75134
581	95734
582	90119
583	1203
584	25920
584	71261
585	1522
585	38016
585	58520
585	85213
586	24154
586	89284
587	25924
587	60983
588	50801
589	31217
589	60806
590	2617
591	93332
592	87586
593	6275
594	75554
595	970
596	4488
597	11562
597	93402
598	78179
598	78369
599	20723
600	21960
601	84469
602	24707
603	58604
604	47984
605	5349
606	41996
606	54530
607	32121
607	40824
607	49605
607	93896
608	37104
609	82612
610	21679
611	25376
611	31912
612	35782
613	51506
614	10817
614	44870
615	31282
615	72474
616	84906
617	93434
618	6508
618	27034
618	65703
619	64361
619	71030
620	54531
620	58567
621	2134
622	8887
622	22020
623	11819
623	75213
624	88807
625	48032
625	84491
626	86896
627	50755
628	82061
628	83854
629	64005
630	10983
631	5358
632	33097
633	74944
634	16022
634	48265
634	75204
635	75573
635	92313
635	99119
636	47479
637	3240
637	43273
638	15327
638	42037
639	9333
639	34969
640	43996
641	15927
641	22791
641	71438
642	63667
643	88401
644	83296
645	8001
645	35697
646	56970
646	87393
647	39625
647	73819
648	18030
648	34934
648	58033
649	50945
650	55840
651	96549
652	15064
652	23521
652	48882
652	66787
653	68195
654	40424
655	54434
655	91189
656	64364
656	98333
657	21360
658	30347
659	20637
659	95412
660	75939
661	15742
662	61045
663	2877
663	24786
664	3038
665	3747
665	8972
665	9993
665	12198
665	21335
665	35300
665	37156
665	44249
665	50478
665	51647
665	54665
665	56047
665	57253
665	63036
665	64742
665	67599
665	83946
665	90816
665	90906
665	92138
666	8789
666	51423
666	63422
666	81886
667	7725
667	39339
667	60751
668	84325
669	76073
670	86186
671	9570
672	11807
672	13778
672	70209
672	78289
673	58499
674	38731
675	83177
676	78139
677	16207
678	51759
679	38137
679	76382
680	98727
681	30956
681	87247
682	96073
683	74449
683	83392
684	44111
684	71529
685	30058
685	32257
685	48527
686	63389
687	23450
688	68276
689	86738
690	41854
691	5618
692	89762
693	59276
694	81110
695	6101
695	48166
696	74361
697	10248
697	15956
697	51060
697	62086
697	67391
698	92993
699	9470
700	81585
701	99839
702	17082
703	12965
704	49407
705	13015
706	45986
707	62180
707	71452
708	44607
709	25017
710	7450
710	81521
711	65256
712	53216
712	89648
713	82057
714	81004
715	11833
716	3256
717	34861
717	95870
718	68562
719	23867
719	82104
720	95230
721	99708
722	74517
723	87653
724	23108
725	98017
726	9368
727	67130
728	68872
729	37146
729	75192
730	17740
731	80713
731	94119
732	30936
732	70177
733	823
733	2981
733	42606
734	11938
735	4275
736	58512
737	12560
738	9543
738	60454
739	77044
740	51884
740	80037
741	4808
742	78892
743	1546
743	53708
744	1256
745	10826
745	64168
746	7831
747	21650
748	1375
748	41053
749	3855
749	36073
749	82544
749	84676
750	50657
750	85099
751	21660
751	28445
752	99321
753	34969
753	57702
754	95856
755	70515
756	6943
757	90896
758	22889
758	25001
758	78854
759	90178
760	36901
760	42139
760	66316
760	67354
760	67923
760	68364
761	12263
761	52369
762	9734
762	92389
763	98005
764	10433
764	12302
765	63442
766	71962
766	77016
767	95736
768	57851
768	86511
769	81001
770	5435
770	6499
770	16951
770	16953
770	27442
771	84624
772	32221
773	7054
773	16826
773	79002
774	49634
774	51755
774	59742
775	81947
776	46040
777	54752
778	43805
779	52459
780	82011
781	18591
781	59028
782	71470
783	56440
783	79762
784	84691
785	37345
786	5430
787	38235
787	78377
788	71607
788	77864
790	27288
790	37961
791	70993
792	21853
793	59865
794	54471
795	6602
796	29989
796	62495
797	24146
797	83588
798	14414
798	20580
799	9701
800	18788
801	91956
802	12481
802	20896
802	46144
802	57842
802	61512
802	68341
802	71799
802	72258
802	76801
802	82322
803	87556
804	35754
804	88824
805	19277
805	65521
806	24255
807	77020
808	42162
809	17624
809	55587
809	63108
809	74437
810	24636
811	3525
811	91914
812	47600
812	48916
812	98391
813	55625
814	71149
815	75309
816	55360
817	46953
818	79388
819	12052
820	15956
821	34121
822	87979
824	53917
824	63535
825	21688
825	85672
826	12378
826	57194
826	89791
827	3917
827	6054
827	42683
827	59191
827	92174
827	95953
828	22675
828	66383
829	9248
830	35323
831	79409
832	84698
832	95202
833	97014
833	97763
834	77766
835	47235
835	84366
836	40576
836	74982
837	17590
837	58827
838	45730
839	36439
839	70307
840	17693
840	53019
841	2578
842	27802
842	57769
843	46475
843	81763
844	84036
845	93364
846	68010
847	40140
848	10953
849	50148
849	53010
850	42389
851	23966
851	45677
852	1282
852	1717
852	2049
852	2811
852	3282
852	6693
852	8764
852	10132
852	10405
852	11042
852	11153
852	11389
852	12297
852	12965
852	13593
852	14476
852	14792
852	15322
852	16828
852	17695
852	19338
852	19794
852	20506
852	22114
852	23293
852	24451
852	26536
852	27825
852	29066
852	29885
852	31240
852	31491
852	34008
852	34532
852	35141
852	35638
852	37807
852	38055
852	38390
852	38492
852	38610
852	38932
852	40958
852	42023
852	42173
852	42245
852	42800
852	43020
852	45849
852	46779
852	49396
852	50010
852	52295
852	52860
852	53157
852	53229
852	53983
852	54080
852	55835
852	56849
852	57720
852	58178
852	59742
852	60178
852	60231
852	62318
852	64118
852	66241
852	66365
852	66980
852	67041
852	67194
852	67572
852	67845
852	69461
852	70074
852	70772
852	71030
852	71181
852	71846
852	72398
852	74289
852	78755
852	78778
852	79095
852	80435
852	80467
852	80512
852	80905
852	80991
852	81619
852	81683
852	82973
852	83355
852	83576
852	83720
852	84707
852	85775
852	85879
852	86563
852	86755
852	87112
852	87310
852	87326
852	88405
852	88693
852	89110
852	89191
852	90818
852	91422
852	91876
852	92270
852	92458
852	92558
852	92617
852	95827
852	97513
852	98208
852	98329
852	98388
852	98987
853	17949
854	86161
855	18619
855	28228
855	43040
855	90167
856	85253
858	46984
859	34613
860	36257
860	85298
861	6682
861	55650
861	66777
862	9547
862	26893
863	74644
864	29890
864	82553
865	97558
866	14774
867	49203
867	90674
868	93087
869	22488
869	35561
870	3255
870	34172
870	52631
871	80009
872	10628
872	89006
873	56978
874	99204
875	52280
876	85513
877	15761
877	23127
878	32229
878	36208
878	55944
878	68745
878	94311
879	42323
880	19141
880	28494
880	41998
880	82418
881	38940
882	21371
882	63464
883	57418
884	3090
884	40464
885	61591
886	24709
887	78820
888	23828
889	27263
890	35997
891	12300
891	53129
892	86439
893	89972
894	32711
895	2191
895	59103
895	67377
896	39625
896	45263
896	95020
897	9518
898	36096
898	88289
899	43214
899	68293
900	60713
900	61079
901	68244
902	55594
902	82652
903	71566
904	98487
905	15826
905	29114
906	68094
907	21440
907	76703
908	3570
908	26734
908	74412
908	93030
909	98271
910	15637
911	58267
911	68860
912	60586
913	25478
913	46943
914	87804
915	4463
915	39441
915	47144
915	57749
916	16143
917	56045
917	78911
917	94548
918	12290
919	2836
919	99073
920	26588
921	33425
921	43690
922	66284
923	65705
924	6153
925	83513
926	48533
926	71858
926	73641
927	12965
927	35938
928	55255
929	33278
930	82221
930	87627
931	4186
932	55728
932	80245
933	74381
933	87623
934	20361
935	37286
935	50849
936	97023
937	6385
938	16892
938	75339
939	2303
939	40312
940	56449
941	20505
941	37066
942	3291
942	35168
943	18607
944	73612
945	69410
946	74083
947	11960
947	17114
947	18868
947	95558
948	24074
949	61200
950	49948
951	54346
952	43058
953	93002
954	8912
954	19394
954	27550
954	47235
954	84383
955	94003
956	7800
956	26695
957	14806
958	16772
958	37809
958	40563
958	66395
958	98961
959	10349
959	14390
960	10455
961	40601
961	51338
962	93735
963	5950
964	58113
964	96999
965	43178
966	88474
967	10716
968	42260
969	20719
971	6373
971	11966
971	57253
972	65517
972	96392
973	27996
974	4224
974	56181
975	40518
975	82138
976	22164
977	30304
978	11008
979	58270
980	39688
981	90339
982	72840
983	18440
983	24127
984	78682
985	50587
985	64764
985	92147
986	7163
986	23582
986	57375
986	63496
987	36732
988	33823
988	63553
989	78253
989	86838
990	63554
991	38849
992	84089
993	1286
994	25727
995	70652
996	8610
997	27801
997	84991
998	3795
998	60231
999	7337
1000	39301
1001	80872
1002	60453
1003	27049
1004	85171
1005	18575
1005	56077
1006	47299
1007	7318
1008	38978
1008	62287
1008	67244
1009	60876
1010	81087
1010	85826
1011	43296
1012	2462
1012	72165
1012	95255
1013	73680
1014	26917
1014	56521
1014	68204
1015	36762
1016	27680
1016	34437
1017	59948
1017	97693
1018	23904
1018	78459
1018	78514
1019	23808
1019	50180
1020	28002
1020	58923
1020	97886
1022	44773
1023	68210
1023	73660
1024	13400
1024	59560
1025	17736
1026	49943
1027	65556
1028	33511
1029	18675
1029	58440
1030	44840
1030	84369
1031	10425
1032	53310
1032	95900
1033	37931
1034	73330
1035	23701
1036	83091
1037	87005
1038	30921
1038	48407
1039	17150
1040	6531
1041	65806
1042	9539
1043	31224
1043	67105
1044	67193
1045	47298
1045	90275
1046	49372
1046	57490
1047	26276
1047	35092
1048	44220
1049	11804
1050	67828
1050	84873
1051	8453
1051	26301
1052	12359
1052	68354
1053	35052
1054	69422
1054	88994
1055	91002
1056	67264
1057	47197
1057	68649
1058	20599
1059	19009
1059	73533
1060	3014
1061	35400
1061	75473
1062	49967
1062	94079
1063	52673
1064	66673
1065	27468
1065	51059
1066	48838
1067	11502
1068	72096
1069	45246
1070	41777
1071	74161
1072	14321
1073	35958
1073	54361
1074	70920
1074	74264
1074	88682
1075	83660
1076	66200
1077	3261
1077	60447
1078	63674
1078	93966
1079	18261
1079	44168
1079	87369
1080	95152
1081	26425
1082	37936
1082	58045
1083	32802
1083	43034
1084	5855
1084	30595
1084	34680
1084	43542
1084	52165
1084	85768
1085	75207
1086	78544
1086	80685
1087	62859
1087	74366
1087	96979
1088	62411
1089	26693
1090	91437
1091	42231
1091	53635
1091	58733
1091	59720
1091	71903
1091	92117
1091	97643
1092	10579
1092	43315
1092	85475
1093	88166
1094	22337
1095	84082
1096	48542
1096	70643
1097	81162
1098	36392
1099	16714
1099	68418
1100	24776
1100	52797
1101	10575
1101	95907
1102	63129
1102	79556
1103	7738
1104	23865
1105	11891
1106	12173
1107	29037
1108	80068
1109	13418
1109	64921
1110	20936
1111	1369
1111	24103
1111	67923
1112	13357
1112	30011
1113	26665
1113	44888
1114	12965
1114	99323
1115	28999
1116	16666
1116	24605
1116	25343
1116	25808
1116	57958
1116	60419
1116	61110
1116	70039
1116	72774
1116	77716
1117	1925
1118	75888
1119	9248
1119	61458
1120	35126
1121	77053
1122	69969
1123	3991
1124	45970
1124	76864
1125	2150
1126	61608
1126	91494
1127	64134
1127	83091
1128	24316
1129	13051
1129	43092
1130	31517
1131	63588
1132	69246
1132	80154
1133	75843
1134	80002
1135	11130
1136	98412
1137	35676
1137	96150
1138	44536
1139	9290
1140	55265
1140	81795
1141	42654
1141	78301
1142	51130
1143	59136
1144	5892
1145	32444
1146	55644
1147	38767
1147	93061
1148	58977
1148	74706
1149	49286
1150	50997
1150	64043
1151	37587
1152	54202
1153	57598
1154	47190
1154	98016
1155	42618
1156	42169
1156	86321
1157	22389
1157	37214
1158	82082
1158	98512
1159	25132
1159	74564
1159	98677
1160	65731
1161	27795
1162	25800
1163	96831
1164	19096
1165	43813
1166	7777
1167	79074
1168	18589
1168	92106
1169	5183
1170	33609
1171	3136
1171	32566
1171	57889
1171	75477
1172	89170
1173	18071
1174	78954
1175	1823
1175	52489
1175	54852
1175	60884
1176	18440
1176	56997
1177	10512
1178	12004
1178	52343
1179	78543
1180	28497
1180	75022
1180	88957
1181	42479
1182	50825
1183	81489
1184	11375
1184	42850
1185	72600
1186	30042
1186	50321
1187	46989
1188	7550
1188	16022
1188	18217
1188	31455
1188	46855
1188	54975
1188	63709
1188	75845
1189	93104
1190	75084
1191	30360
1192	67755
1193	26898
1193	55088
1194	94683
1195	24783
1195	90736
1196	60386
1197	7168
1198	24018
1198	28921
1199	66860
1199	76497
1200	64094
1201	10601
1201	36362
1201	93479
1202	86810
1203	65473
1203	65648
1203	92119
1204	87547
1205	37754
1205	70098
1206	21960
1206	36187
1207	18650
1208	53057
1208	92557
1209	10107
1209	45072
1210	47563
1210	52841
1211	18331
1211	68890
1212	92707
1213	26978
1214	20374
1215	89180
1216	14193
1216	59412
1217	21655
1217	51812
1218	47915
1218	70525
1219	24927
1220	24916
1220	37177
1220	53106
1220	84933
1221	37579
1222	20113
1223	13533
1224	13296
1225	55928
1226	22959
1227	81958
1228	82073
1229	27848
1230	21501
1231	30861
1231	87196
1232	62040
1233	42475
1234	32952
1235	32613
1236	60310
1236	72025
1236	95812
1236	97648
1237	84396
1238	37044
1238	96457
1239	27849
1239	30316
1239	90407
1240	25574
1241	14378
1241	89671
1242	9234
1243	60780
1244	37012
1244	38130
1245	18917
1245	37246
1245	62108
1246	43426
1246	46979
1247	17884
1248	30751
1249	98522
1250	89950
1251	66716
1252	10315
1252	25085
1252	36994
1254	71122
1255	3564
1256	3367
1257	79403
1257	87426
1258	45134
1258	50353
1259	67912
1260	97634
1261	28485
1261	32317
1261	53164
1261	68915
1261	81619
1262	80645
1263	57988
1264	28504
1264	73091
1265	36894
1266	2302
1266	15977
1266	42881
1266	89069
1266	94776
1267	83540
1268	22967
1268	32205
1269	6851
1269	36645
1270	53309
1271	92230
1272	8587
1272	15817
1273	40420
1274	49904
1275	96926
1276	7632
1277	95134
1278	19708
1279	25523
1280	46218
1280	55410
1281	29534
1281	66737
1282	90752
1283	5142
1283	24531
1283	33635
1283	34047
1283	58321
1284	91541
1285	13525
1285	51643
1286	17220
1288	79183
1288	90216
1289	1333
1290	86689
1290	92725
1291	83577
1292	19419
1292	35844
1293	79102
1294	81701
1295	79294
1295	80758
1296	8484
1298	11418
1298	37998
1298	52021
1298	61609
1298	97353
1299	4304
1299	19511
1300	18823
1300	55357
1301	66663
1302	88580
1303	17863
1304	13591
1305	75849
1306	46117
1306	59815
1307	35859
1307	43336
1308	4916
1309	24304
1310	2135
1310	58932
1311	2958
1312	19939
1312	56720
1312	81317
1313	33475
1314	62554
1315	54691
1316	50580
1316	64352
1317	2646
1317	20061
1318	6668
1319	21912
1319	49976
1319	54160
1320	12416
1320	80460
1321	4980
1321	21747
1321	33734
1321	49597
1321	60743
1321	79295
1321	98873
1322	71521
1323	82348
1324	83602
1324	87245
1325	59049
1326	32522
1327	46623
1327	91548
1328	70554
1328	82846
1329	28545
1329	52219
1330	46834
1330	60281
1331	47456
1331	89532
1332	88102
1333	40596
1334	37688
1335	80966
1336	44484
1337	68667
1338	80261
1338	91305
1338	94499
1339	24892
1340	59583
1340	82064
1341	10277
1342	32990
1342	47711
1343	20912
1343	55631
1343	73579
1343	81385
1344	2250
1344	16739
1344	21612
1344	25456
1344	59277
1344	65564
1345	9108
1346	30225
1347	35141
1347	80779
1348	56829
1349	43594
1350	65476
1351	49155
1351	94538
1352	59674
1353	27041
1354	50549
1355	56880
1356	55669
1356	73768
1357	31441
1357	33339
1357	54069
1357	91372
1358	27740
1358	48784
1358	86761
1359	21562
1360	78122
1360	81665
1361	90298
1362	46420
1363	33572
1363	55674
1364	29273
1364	30826
1364	38767
1364	55040
1364	98043
1364	99624
1365	17657
1366	12506
1366	15700
1366	54009
1366	79533
1366	97533
1367	92744
1368	51140
1369	50063
1369	70326
1369	72156
1369	75492
1370	10522
1371	75158
1371	85623
1372	65268
1372	91030
1372	93432
1373	48255
1374	88681
1375	21046
1376	71297
1377	61911
1378	55744
1379	24786
1379	41910
1380	9248
1380	14910
1380	43807
1380	45792
1380	88439
1381	14590
1382	74739
1383	99628
1384	20932
1385	8603
1386	15119
1387	33363
1388	75122
1389	36383
1390	68999
1391	27895
1392	51757
1392	69718
1393	1553
1393	10506
1393	17328
1393	46919
1393	48728
1393	65669
1393	89144
1393	94279
1393	94919
1394	15506
1395	10451
1395	32428
1396	66991
1397	28482
1398	3813
1398	46954
1400	17117
1400	37135
1401	22477
1402	40975
1403	26448
1403	26772
1403	43327
1403	59442
1403	75562
1403	76539
1403	78630
1403	84112
1404	10463
1404	74693
1405	34602
1406	3875
1406	58170
1407	42580
1407	45640
1408	45089
1409	47033
1410	83492
1410	92533
1411	43362
1412	23864
1412	56293
1412	74923
1413	11068
1413	68241
1414	31670
1414	82030
1415	54929
1416	55637
1417	80704
1418	97722
1419	12259
1419	21255
1419	37989
1419	40655
1419	42692
1419	75200
1419	86647
1419	95579
1420	33730
1420	99521
1421	50684
1422	94472
1423	92535
1424	94114
1425	60829
1426	7233
1426	26510
1426	49080
1426	51511
1426	70327
1426	91719
1427	88051
1428	61903
1429	13859
1430	63627
1431	36554
1432	50460
1433	22529
1434	33437
1434	53990
1435	12865
1435	81764
1436	4298
1436	24532
1437	97417
1438	36085
1438	95031
1439	63828
1440	24553
1441	9108
1441	17474
1441	53254
1442	63156
1442	72308
1443	5026
1443	12965
1443	20018
1443	22674
1443	37128
1443	49596
1443	62602
1443	62807
1443	73549
1443	84584
1444	21591
1445	29968
1445	88541
1446	79809
1447	46215
1447	87427
1448	88711
1449	11026
1450	95564
1451	17962
1452	54068
1453	85171
1454	77285
1455	23583
1455	82844
1456	15947
1456	74901
1457	50299
1458	11688
1459	14207
1460	18805
1461	39719
1462	62333
1463	54809
1464	35156
1465	44724
1466	17038
1467	74253
1467	79233
1468	70121
1469	4561
1470	37593
1471	19817
1472	51931
1472	53884
1473	63771
1474	50197
1474	51707
1474	57901
1474	75666
1474	89806
1475	20393
1475	27870
1475	30041
1475	45429
1475	87178
1475	94654
1475	96902
1475	97105
1475	97177
1476	3197
1477	6078
1477	63994
1477	65585
1478	11848
1478	16696
1478	17031
1478	30423
1478	31822
1478	34287
1478	75278
1479	8840
1479	35854
1479	72459
1480	25051
1480	85334
1481	89215
1482	66880
1483	59517
1484	70549
1485	7007
1485	88977
1486	67779
1487	94926
1488	3544
1488	17187
1488	34679
1488	49068
1488	86491
1488	86930
1489	2482
1490	42108
